Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers
Canada Goose,Branta canadensis,319,1,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,14/05/2022,8:28 AM,eBird - Traveling Count,99,1,1.867,,2
Canada Goose,Branta canadensis,319,2,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,21/05/2022,2:39 PM,eBird - Traveling Count,34,1,1.55,,1
Canada Goose,Branta canadensis,319,2,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,10/12/2022,10:28 AM,eBird - Traveling Count,128,1,4.47,,1
Canada Goose,Branta canadensis,319,7,GB-ENG,Manchester,L6081908,Chorlton Ees LNR,53.4333415,-2.2957134,06/03/2023,5:53 PM,eBird - Traveling Count,70,1,2.11,,1
Canada Goose,Branta canadensis,319,90,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,27/10/2019,1:00 PM,eBird - Traveling Count,60,1,1.609,,1
Canada Goose,Branta canadensis,319,35,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,17/11/2019,1:40 PM,eBird - Traveling Count,70,1,1.609,,1
Canada Goose,Branta canadensis,319,10,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,07/12/2019,1:25 PM,eBird - Traveling Count,50,1,1.609,,1
Canada Goose,Branta canadensis,319,63,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,01/02/2020,11:44 AM,eBird - Traveling Count,120,1,3.219,,1
Canada Goose,Branta canadensis,319,51,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,01/03/2020,12:14 PM,eBird - Traveling Count,108,1,3.219,,1
Canada Goose,Branta canadensis,319,30,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,10/04/2020,11:50 AM,eBird - Traveling Count,104,1,1.609,,1
Canada Goose,Branta canadensis,319,40,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,19/04/2020,1:23 PM,eBird - Traveling Count,87,1,1.609,,1
Canada Goose,Branta canadensis,319,46,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,23/05/2020,1:49 PM,eBird - Traveling Count,50,1,1.609,,1
Canada Goose,Branta canadensis,319,50,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,25/05/2020,1:27 PM,eBird - Traveling Count,30,1,1.609,,1
Canada Goose,Branta canadensis,319,132,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,19/07/2020,11:33 AM,eBird - Traveling Count,46,1,1.609,,1
Canada Goose,Branta canadensis,319,75,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,26/07/2020,2:21 PM,eBird - Traveling Count,47,1,1.609,,1
Canada Goose,Branta canadensis,319,66,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,05/09/2020,11:58 AM,eBird - Traveling Count,33,1,1.609,,1
Canada Goose,Branta canadensis,319,29,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,17/10/2020,12:09 PM,eBird - Traveling Count,43,1,1.609,,1
Canada Goose,Branta canadensis,319,40,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,24/10/2020,12:50 PM,eBird - Traveling Count,52,1,1.609,,1
Canada Goose,Branta canadensis,319,46,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,31/10/2020,11:15 AM,eBird - Traveling Count,38,1,1.609,,1
Canada Goose,Branta canadensis,319,49,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,20/11/2020,10:48 AM,eBird - Traveling Count,51,1,1,,1
Canada Goose,Branta canadensis,319,92,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,27/12/2020,2:14 PM,eBird - Stationary Count,32,1,,,1
Canada Goose,Branta canadensis,319,64,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,02/01/2021,2:09 PM,eBird - Traveling Count,42,1,1,,1
Canada Goose,Branta canadensis,319,54,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,15/01/2021,2:57 PM,eBird - Traveling Count,24,1,0.5,,1
Canada Goose,Branta canadensis,319,93,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,06/02/2021,12:29 PM,eBird - Traveling Count,79,1,1,,1
Canada Goose,Branta canadensis,319,107,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,12/02/2021,2:32 PM,eBird - Traveling Count,39,1,1,,1
Canada Goose,Branta canadensis,319,90,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,20/02/2021,1:36 PM,eBird - Traveling Count,32,1,1,,1
Canada Goose,Branta canadensis,319,57,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,26/03/2021,11:14 AM,eBird - Traveling Count,41,1,0.5,,1
Canada Goose,Branta canadensis,319,49,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,05/04/2021,12:31 PM,eBird - Traveling Count,23,1,0.5,,1
Canada Goose,Branta canadensis,319,50,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,16/05/2021,12:27 PM,eBird - Traveling Count,33,1,1,,1
Canada Goose,Branta canadensis,319,X,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,22/02/2022,12:40 PM,eBird - Traveling Count,28,1,0.8,,1
Canada Goose,Branta canadensis,319,60,GB-ENG,Manchester,L3398900,Chorlton Water Park LNR,53.4233504,-2.2714702,02/08/2022,7:28 PM,eBird - Traveling Count,29,1,0.7,,1
Canada Goose,Branta canadensis,319,24,GB-ENG,Manchester,L3483946,Clifton Country Park,53.5346709,-2.3454094,19/12/2021,12:31 PM,eBird - Traveling Count,94,1,4.3,,1
Canada Goose,Branta canadensis,319,15,GB-ENG,Manchester,L21710234,Daisy Hill Sewage Works,53.526518,-2.528919,22/01/2023,9:32 AM,eBird - Traveling Count,65,1,1.143,,2
Canada Goose,Branta canadensis,319,1,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,24/11/2019,11:20 AM,eBird - Stationary Count,5,1,,,1
Canada Goose,Branta canadensis,319,16,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,19/11/2021,11:30 AM,eBird - Traveling Count,21,1,0.2,,1
Canada Goose,Branta canadensis,319,21,GB-ENG,Manchester,L3453372,Dove Stone RSPB Reserve,53.5369358,-1.969707,02/01/2023,9:55 AM,eBird - Traveling Count,235,1,7.08,,1
Canada Goose,Branta canadensis,319,X,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,14/01/2022,10:39 AM,eBird - Traveling Count,110,1,3.299,,2
Canada Goose,Branta canadensis,319,39,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,11/02/2022,2:49 PM,eBird - Traveling Count,82,1,1.2,,1
Canada Goose,Branta canadensis,319,180,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,19/08/2022,9:07 AM,eBird - Traveling Count,257,1,9.37,,1
Canada Goose,Branta canadensis,319,48,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,08/10/2022,10:15 AM,eBird - Traveling Count,132,1,6.4,,1
Canada Goose,Branta canadensis,319,98,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,16/10/2022,10:09 AM,eBird - Traveling Count,148,1,5.85,,1
Canada Goose,Branta canadensis,319,120,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,24/12/2022,9:06 AM,eBird - Traveling Count,166,1,5.32,,1
Canada Goose,Branta canadensis,319,132,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,29/12/2022,8:58 AM,eBird - Traveling Count,197,1,6.02,,1
Canada Goose,Branta canadensis,319,37,GB-ENG,Manchester,L3267893,Dunham Massey (NT),53.3820997,-2.3994827,11/02/2023,9:16 AM,eBird - Traveling Count,64,1,2.44,,1
Canada Goose,Branta canadensis,319,22,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,01/10/2022,8:41 AM,eBird - Traveling Count,270,1,4.56,,2
Canada Goose,Branta canadensis,319,14,GB-ENG,Manchester,L5436386,Elton Reservoir,53.5811472,-2.3186779,03/12/2022,9:27 AM,eBird - Traveling Count,135,1,5.47,,1
Canada Goose,Branta canadensis,319,175,GB-ENG,Manchester,L5585941,Etherow Country Park,53.41425,-2.0528173,04/06/2022,9:34 AM,eBird - Traveling Count,168,1,6.36,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/04/2020,12:41 PM,eBird - Traveling Count,27,1,0.805,,1
Canada Goose,Branta canadensis,319,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,04/05/2020,5:31 PM,eBird - Traveling Count,32,1,0.805,,1
Canada Goose,Branta canadensis,319,19,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2020,6:29 PM,eBird - Traveling Count,39,1,0.805,,1
Canada Goose,Branta canadensis,319,15,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/05/2020,6:23 PM,eBird - Traveling Count,25,1,0.805,,1
Canada Goose,Branta canadensis,319,13,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,21/05/2020,6:22 PM,eBird - Traveling Count,32,1,0.483,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/05/2020,8:10 PM,eBird - Traveling Count,40,1,0.805,,1
Canada Goose,Branta canadensis,319,8,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,30/05/2020,8:39 PM,eBird - Traveling Count,21,1,0.805,,1
Canada Goose,Branta canadensis,319,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,07/06/2020,8:17 PM,eBird - Traveling Count,30,1,0.805,,1
Canada Goose,Branta canadensis,319,21,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,23/07/2020,5:23 PM,eBird - Traveling Count,22,1,0.483,,1
Canada Goose,Branta canadensis,319,7,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/09/2020,6:44 PM,eBird - Traveling Count,24,1,0.483,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,29/12/2020,11:36 AM,eBird - Stationary Count,13,1,,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,08/09/2021,7:39 PM,eBird - Traveling Count,14,1,0.3,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/10/2021,5:24 PM,eBird - Traveling Count,11,1,0.2,,1
Canada Goose,Branta canadensis,319,8,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,26/11/2021,1:06 PM,eBird - Traveling Count,29,1,0.5,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,17/12/2021,11:43 AM,eBird - Traveling Count,60,1,0.4,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,03/01/2022,10:25 AM,eBird - Traveling Count,31,1,0.3,,1
Canada Goose,Branta canadensis,319,7,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,11/01/2022,12:53 PM,eBird - Traveling Count,34,1,0.3,,1
Canada Goose,Branta canadensis,319,11,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/01/2022,12:05 PM,eBird - Traveling Count,42,1,0.3,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,26/01/2022,12:19 PM,eBird - Traveling Count,46,1,0.3,,1
Canada Goose,Branta canadensis,319,12,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,09/02/2022,11:38 AM,eBird - Traveling Count,49,1,0.3,,1
Canada Goose,Branta canadensis,319,10,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,21/02/2022,5:26 PM,eBird - Traveling Count,36,1,0.3,,1
Canada Goose,Branta canadensis,319,8,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,27/02/2022,3:34 PM,eBird - Traveling Count,25,1,0.3,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/03/2022,6:16 PM,eBird - Traveling Count,31,1,0.7,,1
Canada Goose,Branta canadensis,319,22,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,10/05/2022,4:10 PM,eBird - Traveling Count,28,1,1.43,,1
Canada Goose,Branta canadensis,319,26,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,11/05/2022,3:56 PM,eBird - Traveling Count,31,1,1.35,,1
Canada Goose,Branta canadensis,319,20,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,12/05/2022,3:08 PM,eBird - Traveling Count,33,1,1.39,,1
Canada Goose,Branta canadensis,319,10,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/05/2022,12:49 PM,eBird - Traveling Count,36,1,1.75,,1
Canada Goose,Branta canadensis,319,19,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,23/06/2022,12:17 PM,eBird - Traveling Count,19,1,0.84,,1
Canada Goose,Branta canadensis,319,1,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,28/08/2022,5:10 PM,eBird - Traveling Count,35,1,1.89,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,27/09/2022,12:35 PM,eBird - Traveling Count,38,1,1.43,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,01/11/2022,3:55 PM,eBird - Traveling Count,31,1,1.68,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,10/11/2022,12:41 PM,eBird - Traveling Count,45,1,1.61,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,20/12/2022,3:28 PM,eBird - Traveling Count,55,1,0.5,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,22/12/2022,1:50 PM,eBird - Traveling Count,47,1,1.51,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,04/01/2023,1:23 PM,eBird - Traveling Count,48,1,1.42,,1
Canada Goose,Branta canadensis,319,4,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,19/01/2023,4:45 PM,eBird - Traveling Count,19,1,0.92,,1
Canada Goose,Branta canadensis,319,9,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,24/01/2023,3:45 PM,eBird - Traveling Count,64,1,1.36,,1
Canada Goose,Branta canadensis,319,13,GB-ENG,Manchester,L5422266,Fog Lane Park,53.4235723,-2.2221994,18/02/2023,4:04 PM,eBird - Traveling Count,23,1,1.02,,1
Canada Goose,Branta canadensis,319,33,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,27/03/2020,12:35 PM,eBird - Stationary Count,10,1,,,1
Canada Goose,Branta canadensis,319,38,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,31/03/2020,1:49 PM,eBird - Traveling Count,78,1,1.609,,1
Canada Goose,Branta canadensis,319,44,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,13/04/2020,1:05 PM,eBird - Traveling Count,72,1,2.414,,1
Canada Goose,Branta canadensis,319,49,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,02/05/2020,12:48 PM,eBird - Traveling Count,82,1,1.609,,1
Canada Goose,Branta canadensis,319,47,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,09/05/2020,10:45 AM,eBird - Traveling Count,115,1,1.609,,1
Canada Goose,Branta canadensis,319,78,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,05/07/2020,12:56 PM,eBird - Traveling Count,64,1,2.414,,1
Canada Goose,Branta canadensis,319,103,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,08/08/2020,9:54 AM,eBird - Traveling Count,68,1,1,,1
Canada Goose,Branta canadensis,319,37,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,01/11/2020,12:54 PM,eBird - Stationary Count,9,1,,,1
Canada Goose,Branta canadensis,319,76,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,22/12/2020,11:44 AM,eBird - Traveling Count,49,1,0.5,,1
Canada Goose,Branta canadensis,319,41,GB-ENG,Manchester,L8070861,Gorton Reservoirs,53.4629986,-2.1534782,08/01/2022,10:44 AM,eBird - Traveling Count,42,1,0.5,,1
Canada Goose,Branta canadensis,319,46,GB-ENG,Manchester,L4186775,Heaton Park and Reservoir,53.5378983,-2.2601366,15/12/2019,12:55 PM,eBird - Traveling Count,110,1,3.219,,1
Canada Goose,Branta canadensis,319,6,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,19/03/2020,4:45 PM,eBird - Traveling Count,45,1,2.414,,1
Canada Goose,Branta canadensis,319,2,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,26/03/2022,8:38 AM,eBird - Traveling Count,127,1,1.2,,1
Canada Goose,Branta canadensis,319,14,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,04/12/2022,3:11 PM,eBird - Traveling Count,75,1,3.25,,1
Canada Goose,Branta canadensis,319,14,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,07/01/2023,10:56 AM,eBird - Traveling Count,101,1,3,,1
Canada Goose,Branta canadensis,319,3,GB-ENG,Manchester,L7173158,Highfield Country Park LNR,53.4400779,-2.1780664,18/02/2023,7:50 AM,eBird - Traveling Count,101,1,2.86,,1
Canada Goose,Branta canadensis,319,96,GB-ENG,Manchester,L1249233,Hollingworth Lake,53.6295103,-2.0971012,12/08/2020,2:21 PM,eBird - Stationary Count,42,1,,,1
Canada Goose,Branta canadensis,319,28,GB-ENG,Manchester,L1249233,Hollingworth Lake,53.6295103,-2.0971012,28/01/2022,1:22 PM,eBird - Traveling Count,49,1,0.4,,1
Canada Goose,Branta canadensis,319,40,GB-ENG,Manchester,L5422276,Mersey Vale Nature Park LNR,53.4059361,-2.2062778,18/08/2022,9:04 AM,eBird - Traveling Count,124,1,6.79,,1
Canada Goose,Branta canadensis,319,11,GB-ENG,Manchester,L5908011,Peel Park,53.4877088,-2.2703451,11/02/2020,8:54 AM,eBird - Stationary Count,19,1,,,1
Canada Goose,Branta canadensis,319,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Canada Goose,Branta canadensis,319,X,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,29/01/2022,9:31 AM,eBird - Traveling Count,329,1,5.681,,2
Canada Goose,Branta canadensis,319,54,GB-ENG,Manchester,L1235382,Pennington Flash LNR,53.4867663,-2.5473261,20/05/2022,9:51 AM,eBird - Traveling Count,243,1,5.665,,2
Canada Goose,Branta canadensis,319,52,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,19/01/2020,11:06 AM,eBird - Traveling Count,40,1,0.5,,1
Canada Goose,Branta canadensis,319,106,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,02/02/2020,9:11 AM,eBird - Stationary Count,21,1,,,1
Canada Goose,Branta canadensis,319,44,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,16/02/2020,9:19 AM,eBird - Stationary Count,16,1,,,1
Canada Goose,Branta canadensis,319,74,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,01/03/2020,10:49 AM,eBird - Stationary Count,19,1,,,1
Canada Goose,Branta canadensis,319,84,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,08/03/2020,9:01 AM,eBird - Traveling Count,27,1,0.402,,1
Canada Goose,Branta canadensis,319,86,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,15/03/2020,11:14 AM,eBird - Traveling Count,28,1,0.402,,1
Canada Goose,Branta canadensis,319,86,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,20/03/2020,12:35 PM,eBird - Traveling Count,27,1,0.805,,1
Canada Goose,Branta canadensis,319,91,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,24/03/2020,4:20 PM,eBird - Traveling Count,38,1,2.414,,1
Canada Goose,Branta canadensis,319,76,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,25/03/2020,5:12 PM,eBird - Traveling Count,28,1,1.609,,1
Canada Goose,Branta canadensis,319,62,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,01/04/2020,1:59 PM,eBird - Traveling Count,46,1,0.805,,1
Canada Goose,Branta canadensis,319,69,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,05/04/2020,12:15 PM,eBird - Traveling Count,46,1,0.805,,1
Canada Goose,Branta canadensis,319,64,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,07/04/2020,7:08 PM,eBird - Traveling Count,51,1,0.805,,1
Canada Goose,Branta canadensis,319,47,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,11/04/2020,6:22 PM,eBird - Traveling Count,45,1,0.805,,1
Canada Goose,Branta canadensis,319,51,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/04/2020,12:51 PM,eBird - Traveling Count,60,1,0.805,,1
Canada Goose,Branta canadensis,319,72,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,30/04/2020,1:44 PM,eBird - Traveling Count,52,1,0.805,,1
Canada Goose,Branta canadensis,319,64,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,04/05/2020,1:06 PM,eBird - Traveling Count,64,1,0.805,,1
Canada Goose,Branta canadensis,319,62,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,06/05/2020,6:35 PM,eBird - Traveling Count,67,1,0.805,,1
Canada Goose,Branta canadensis,319,52,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,07/05/2020,7:50 PM,eBird - Traveling Count,47,1,0.805,,1
Canada Goose,Branta canadensis,319,62,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,10/05/2020,7:33 PM,eBird - Traveling Count,43,1,0.805,,1
Canada Goose,Branta canadensis,319,78,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,12/05/2020,12:49 PM,eBird - Traveling Count,32,1,0.805,,1
Canada Goose,Branta canadensis,319,69,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,13/05/2020,7:06 PM,eBird - Traveling Count,55,1,0.805,,1
Canada Goose,Branta canadensis,319,91,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,21/05/2020,12:38 PM,eBird - Traveling Count,85,1,0.805,,1
Canada Goose,Branta canadensis,319,91,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,24/05/2020,1:15 PM,eBird - Traveling Count,56,1,0.805,,1
Canada Goose,Branta canadensis,319,104,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,28/05/2020,1:37 PM,eBird - Traveling Count,68,1,0.805,,1
Canada Goose,Branta canadensis,319,61,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,31/05/2020,8:40 AM,eBird - Traveling Count,78,1,0.805,,1
Canada Goose,Branta canadensis,319,107,GB-ENG,Manchester,L5422255,Platt Fields Park,53.4460195,-2.2255898,04/06/2020,12:39 PM,eBird - Traveling Count,45,1,0.805,,1
